537850[10471] 537888[12462] -1 -2  SUtility:22933
567327[941] 567333[837] 684762[1046] 684785[1046] 819577[680] 854262[837] 854504[523] 854510[941] 854579[313] -1 -2  SUtility:7164
854352[1360] -1 -2  SUtility:1360
851742[1465] 853165[1151] -1 -2  SUtility:2616
853720[2093] 854180[418] -1 -2  SUtility:2511
853767[1046] -1 -2  SUtility:1046
717061[1674] 717063[1674] -1 -2  SUtility:3348
547878[1674] 587065[2302] -1 -2  SUtility:3976
853465[752] -1 -2  SUtility:752
545836[7329] -1 -2  SUtility:7329
746457[6073] 829880[2302] -1 -2  SUtility:8375
839639[1465] 840091[1151] -1 -2  SUtility:2616
854300[732] 854352[1360] 854354[208] 854536[313] 854579[313] -1 -2  SUtility:2926
853113[732] 854352[1360] -1 -2  SUtility:2092
537856[6282] 537897[12462] 579749[680] 845973[784] 850713[898] 853147[313] 853156[313] 853852[313] -1 -2  SUtility:22045
685795[1046] 746386[18745] 854080[1884] 854313[2617] 854343[2617] -1 -2  SUtility:26909
744258[10471] -1 -2  SUtility:10471
510445[8377] -1 -2  SUtility:8377
687963[4397] -1 -2  SUtility:4397
852978[2617] -1 -2  SUtility:2617
864432[8377] -1 -2  SUtility:8377
853732[1046] 854223[5024] 854330[837] -1 -2  SUtility:6907
853090[4188] -1 -2  SUtility:4188
687475[4186] 853705[523] 853728[1360] 854583[1256] -1 -2  SUtility:7325
851326[1046] 853105[1046] -1 -2  SUtility:2092
853327[4188] -1 -2  SUtility:4188
746386[18745] 829042[5549] -1 -2  SUtility:24294
576545[1256] 643060[1256] 743352[470] 846462[994] 849286[680] 856561[1884] -1 -2  SUtility:6540
716977[3768] -1 -2  SUtility:3768
581611[1465] -1 -2  SUtility:1465
684762[1046] 826987[6596] 853100[3348] 853113[732] 854300[2196] 854782[941] 854800[2720] 854840[1046] -1 -2  SUtility:18625
853327[4188] -1 -2  SUtility:4188
854264[837] 854268[941] 854780[208] -1 -2  SUtility:1986
699265[10471] -1 -2  SUtility:10471
829090[8376] 854560[1254] -1 -2  SUtility:9630
700002[13612] 849712[17698] 853325[4188] -1 -2  SUtility:35498
533810[4188] 854300[732] 854547[1360] 854585[261] -1 -2  SUtility:6541
853767[1046] -1 -2  SUtility:1046
567215[941] 567329[837] 853497[2093] 853728[1360] 853735[1360] 854358[1360] -1 -2  SUtility:7951
820394[554] 850739[313] 852978[2617] 854298[732] -1 -2  SUtility:4216
853767[1046] -1 -2  SUtility:1046
859139[41678] -1 -2  SUtility:41678
705352[2124] -1 -2  SUtility:2124
853730[3140] -1 853730[1570] -1 -2  SUtility:4710
556218[1989] 846391[1151] -1 -2  SUtility:3140
567215[941] 567329[837] 854264[837] 854268[941] -1 -2  SUtility:3556
831946[784] 850945[732] -1 -2  SUtility:1516
854819[7845] -1 -2  SUtility:7845
712237[15706] -1 -2  SUtility:15706
854547[1360] 854585[261] -1 -2  SUtility:1621
849807[3769] -1 -2  SUtility:3769
861498[3664] -1 -2  SUtility:3664
850739[313] 853113[732] 854352[1360] 854354[208] 854536[313] 854545[523] 854585[261] -1 -2  SUtility:3710
861498[3664] -1 -2  SUtility:3664
829801[6596] -1 -2  SUtility:6596
687475[2093] -1 687845[1046] 850422[784] -1 -2  SUtility:3923
510445[8377] -1 -2  SUtility:8377
684005[4188] -1 -2  SUtility:4188
853244[732] 854352[1360] -1 648250[2093] 854585[522] -1 -2  SUtility:4707
695525[1674] 854358[1360] -1 -2  SUtility:3034
819577[680] 850936[1151] 854300[732] 854534[1570] 854579[313] 854585[261] -1 -2  SUtility:4707
567215[941] 854358[1360] -1 -2  SUtility:2301
567215[941] 854264[837] -1 556218[1989] -1 -2  SUtility:3767
854230[5235] -1 -2  SUtility:5235
840483[1570] -1 -2  SUtility:1570
846393[1674] -1 -2  SUtility:1674
701787[48904] -1 -2  SUtility:48904
652216[2720] -1 -2  SUtility:2720
567327[941] 567333[837] -1 -2  SUtility:1778
819599[784] 853113[732] 853244[732] 854300[732] 854352[1360] 854354[208] -1 -2  SUtility:4548
531618[2303] -1 -2  SUtility:2303
854227[3141] -1 -2  SUtility:3141
854547[1360] 854585[261] 854600[313] -1 -2  SUtility:1934
674399[4397] 676036[4607] -1 -2  SUtility:9004
819577[680] 854547[1360] 854579[626] -1 -2  SUtility:2666
851155[3350] -1 -2  SUtility:3350
853102[6800] 854782[941] 854785[1464] 854840[1046] -1 -2  SUtility:10251
849350[1046] -1 -2  SUtility:1046
853255[6596] -1 853255[6596] -1 -2  SUtility:13192
684093[1046] -1 -2  SUtility:1046
717618[2512] 717622[4083] -1 -2  SUtility:6595
848380[418] 848596[418] -1 -2  SUtility:836
851322[680] 855198[2093] -1 -2  SUtility:2773
700000[9424] -1 700000[9424] -1 -2  SUtility:18848
853105[1046] -1 -2  SUtility:1046
687475[2093] 853402[2617] -1 -2  SUtility:4710
853096[5235] -1 -2  SUtility:5235
855209[837] -1 855209[837] -1 -2  SUtility:1674
845384[1254] 855205[3455] -1 -2  SUtility:4709
854300[2196] -1 854585[261] -1 -2  SUtility:2457
854300[732] -1 -2  SUtility:732
827020[4397] 846391[1151] 854221[732] 854311[627] 854551[1570] -1 -2  SUtility:8477
854080[1884] 854313[2617] -1 -2  SUtility:4501
853085[313] 853096[5235] -1 -2  SUtility:5548
746386[18745] 854080[1884] 854257[1046] 854313[2617] 854343[2617] -1 -2  SUtility:26909
853244[732] 854352[1360] 854354[208] 854536[313] -1 -2  SUtility:2613
852978[2617] -1 -2  SUtility:2617
710159[3350] -1 -2  SUtility:3350
854534[1570] 854540[1570] 854547[1360] -1 -2  SUtility:4500
853090[4188] 853094[4188] -1 -2  SUtility:8376
853072[15603] 854780[416] -1 -2  SUtility:16019
700000[18848] -1 -2  SUtility:18848
567215[941] 853930[627] -1 -2  SUtility:1568
555914[1360] 641590[523] 845425[2303] 854180[418] -1 -2  SUtility:4604
853379[3443] -1 853379[939] 853417[3130] -1 -2  SUtility:7512
853244[732] 854536[313] -1 854352[1360] 854354[416] 854577[1570] -1 -2  SUtility:4391
854264[837] 854268[941] -1 -2  SUtility:1778
567327[941] 567333[837] -1 -2  SUtility:1778
836221[4711] -1 -2  SUtility:4711
853113[732] 853244[732] 854352[1360] 854536[313] -1 -2  SUtility:3137
857084[25028] -1 -2  SUtility:25028
546087[575] 685795[1046] 686086[11414] -1 546087[575] 685795[1046] 686086[11414] -1 546087[575] 685795[1046] 686086[11414] -1 -2  SUtility:39105
853735[1360] 854174[1570] -1 -2  SUtility:2930
853100[1674] 853102[4080] 854840[1569] 855016[1046] -1 -2  SUtility:8369
646612[2617] -1 646612[2617] -1 -2  SUtility:5234
714884[5234] -1 714884[2617] -1 -2  SUtility:7851
854352[1360] 854536[313] 854577[1570] -1 -2  SUtility:3243
854227[31410] -1 848999[20930] 854227[31410] 854830[13600] -1 -2  SUtility:97350
854345[4186] -1 854345[4186] -1 -2  SUtility:8372
853930[627] 854264[837] 854268[941] 854358[1360] 854549[523] -1 -2  SUtility:4288
572377[994] -1 -2  SUtility:994
854352[1360] 854536[939] -1 853244[732] 853700[837] -1 -2  SUtility:3868
850949[2720] 853454[1884] -1 -2  SUtility:4604
861498[3664] -1 -2  SUtility:3664
846374[3350] -1 -2  SUtility:3350
508027[1374] 839718[2880] 855063[1360] 856649[1863] -1 -2  SUtility:7477
716714[680] 844402[680] 849734[313] 850949[1360] 851579[449] 853154[626] -1 716671[449] 851163[680] -1 -2  SUtility:5237
851326[1046] 853090[4188] 853094[4188] -1 -2  SUtility:9422
677615[1151] 850552[345] 850743[1989] -1 -2  SUtility:3485
854300[732] 854579[313] -1 -2  SUtility:1045
638478[109851] -1 -2  SUtility:109851
853244[732] 854352[1360] 854536[313] -1 -2  SUtility:2405
854352[1360] -1 854358[1360] -1 -2  SUtility:2720
678376[1151] 851129[554] 853128[1779] 853165[1151] -1 -2  SUtility:4635
567215[941] 567329[837] 854358[1360] -1 -2  SUtility:3138
687847[627] 820394[554] 854352[1360] 854536[626] -1 -2  SUtility:3167
854536[313] -1 850010[1046] 853113[732] 854352[1360] -1 -2  SUtility:3451
567215[941] 567329[837] 848596[418] -1 -2  SUtility:2196
851238[2720] -1 -2  SUtility:2720
850932[4397] -1 -2  SUtility:4397
669905[1568] -1 -2  SUtility:1568
839999[794] 861498[3664] -1 -2  SUtility:4458
853330[627] 853713[837] 854298[732] 854495[627] 854527[1046] 854737[313] -1 -2  SUtility:4182
567327[941] 567333[837] -1 -2  SUtility:1778
854517[1360] 854538[2092] -1 -2  SUtility:3452
854536[313] -1 -2  SUtility:313
819599[784] 850739[313] 853113[732] 854300[732] 854352[1360] 854536[313] 854579[313] -1 -2  SUtility:4547
853767[1046] 854300[732] 854585[522] -1 -2  SUtility:2300
827020[4397] -1 -2  SUtility:4397
854358[1360] -1 -2  SUtility:1360
687475[2093] 854583[1256] -1 -2  SUtility:3349
845416[2303] -1 -2  SUtility:2303
567329[837] 687845[1046] 853855[1360] 853930[627] 854549[523] 854583[1256] -1 -2  SUtility:5649
848847[1151] 854217[732] 854300[732] 854547[1360] 854579[313] -1 -2  SUtility:4288
853325[4188] -1 -2  SUtility:4188
854230[5235] -1 -2  SUtility:5235
687845[2092] 854583[2512] -1 -2  SUtility:4604
509525[518] 853135[449] 854298[732] 854352[1360] -1 -2  SUtility:3059
577709[12462] -1 -2  SUtility:12462
691405[3348] 842425[3976] 851435[2512] 853887[627] 854602[7076] 854937[2041] -1 -2  SUtility:19580
846067[1151] 853735[1360] 854358[1360] -1 -2  SUtility:3871
854795[3141] 854853[2093] 864880[1046] -1 -2  SUtility:6280
826662[13192] 853767[1046] -1 -2  SUtility:14238
839982[1796] -1 -2  SUtility:1796
712235[11414] -1 -2  SUtility:11414
853081[1569] -1 -2  SUtility:1569
744258[10471] -1 -2  SUtility:10471
717003[13085] -1 -2  SUtility:13085
550259[26075] -1 -2  SUtility:26075
853321[12564] -1 853321[12564] -1 -2  SUtility:25128
652932[1779] 854682[523] -1 849342[1046] -1 -2  SUtility:3348
854358[1360] -1 -2  SUtility:1360
709801[1884] -1 -2  SUtility:1884
717003[4501] -1 -2  SUtility:4501
540597[2512] -1 -2  SUtility:2512
684785[1046] 854549[523] -1 -2  SUtility:1569
835287[15603] -1 835287[15603] -1 -2  SUtility:31206
687475[2093] -1 -2  SUtility:2093
716746[554] 717505[941] -1 -2  SUtility:1495
684762[1046] 820456[449] 848165[523] 853113[732] 853735[1360] 853848[1360] 854352[1360] 854577[1570] -1 -2  SUtility:8400
717265[26599] -1 -2  SUtility:26599
687475[2093] 850422[784] 854583[1256] 856353[1152] -1 -2  SUtility:5285
852980[732] 853248[837] 854358[1360] 855153[732] -1 -2  SUtility:3661
853113[732] 854536[313] -1 -2  SUtility:1045
853113[732] 854352[1360] 854577[1570] -1 -2  SUtility:3662
820400[449] 835745[784] 849102[994] 853702[523] 853722[418] -1 -2  SUtility:3168
854821[1046] -1 -2  SUtility:1046
853102[2720] 853342[2093] -1 -2  SUtility:4813
602380[1188] 835544[2610] 837922[2880] -1 -2  SUtility:6678
536187[3978] 846119[889] 851129[554] 853107[1570] -1 -2  SUtility:6991
853218[3036] -1 853218[3036] -1 -2  SUtility:6072
820394[554] -1 820394[554] -1 -2  SUtility:1108
564380[837] -1 851232[523] 853135[449] 853381[313] 854300[732] -1 -2  SUtility:2854
705991[7643] -1 -2  SUtility:7643
697160[1046] 820792[2080] 845137[2820] -1 -2  SUtility:5946
844327[554] -1 -2  SUtility:554
853094[4188] -1 -2  SUtility:4188
856203[6800] -1 -2  SUtility:6800
717393[2617] -1 -2  SUtility:2617
686864[1046] 854347[1360] -1 -2  SUtility:2406
853702[523] 853767[1046] -1 -2  SUtility:1569
684762[1046] 820394[554] 854300[1464] 854579[313] -1 -2  SUtility:3377
846029[1108] 850947[1046] 850949[2720] 853100[3348] -1 -2  SUtility:8222
567215[941] 567329[837] 854358[1360] -1 -2  SUtility:3138
554862[2093] 567404[1046] 641590[523] 716945[2093] 829790[1360] 844405[1989] 845416[2303] 848898[37594] 848977[1779] 850949[1360] 853100[1674] 854840[523] 855016[1046] -1 -2  SUtility:55383
853767[1046] 854060[1046] 854065[1046] -1 -2  SUtility:3138
846391[1151] 853113[732] 854352[1360] 854536[313] 854785[1464] -1 -2  SUtility:5020
710159[3350] -1 -2  SUtility:3350
558605[18810] 712752[6170] 853645[16302] -1 -2  SUtility:41282
826829[2930] -1 -2  SUtility:2930
853113[732] 854527[1046] -1 854545[523] 854855[1046] 854860[795] -1 -2  SUtility:4142
643891[2093] -1 643891[2093] -1 643891[2093] -1 643891[2093] -1 643891[2093] -1 -2  SUtility:10465
568117[1151] 854268[941] -1 -2  SUtility:2092
853454[5652] -1 -2  SUtility:5652
851750[627] 853210[418] 853242[418] -1 -2  SUtility:1463
854495[627] -1 -2  SUtility:627
853250[8900] 853255[6596] 857030[5549] -1 853250[8900] 853255[6596] 857030[5549] -1 853250[8900] 853255[6596] 857030[5549] -1 -2  SUtility:63135
854300[732] 854534[1570] 854547[1360] 854579[313] -1 -2  SUtility:3975
859087[1046] -1 -2  SUtility:1046
853722[1254] -1 -2  SUtility:1254
849245[418] 853762[5235] -1 -2  SUtility:5653
850947[523] -1 850947[523] -1 -2  SUtility:1046
821397[1151] 854579[626] -1 854300[1464] -1 -2  SUtility:3241
854300[732] 854534[1570] 854547[1360] 854579[313] 854585[261] -1 -2  SUtility:4236
556218[3978] 854300[732] -1 -2  SUtility:4710
854300[732] -1 -2  SUtility:732
567215[941] 853113[732] 853762[5235] 854264[837] 854352[1360] 854354[208] -1 -2  SUtility:9313
853422[1672] 854075[732] -1 -2  SUtility:2404
829882[898] 829885[449] 850304[554] 853428[418] -1 -2  SUtility:2319
700000[9424] 857830[13509] -1 -2  SUtility:22933
849331[1151] 849333[449] -1 -2  SUtility:1600
854155[2093] -1 -2  SUtility:2093
850739[626] 853244[732] 854352[1360] 854354[416] 854534[3140] 854536[313] 854577[1570] 854585[522] -1 -2  SUtility:8679
854517[1360] -1 -2  SUtility:1360
700000[9424] -1 -2  SUtility:9424
536281[5026] -1 -2  SUtility:5026
853428[418] 853460[1046] -1 -2  SUtility:1464
676480[10471] -1 -2  SUtility:10471
850612[1046] -1 -2  SUtility:1046
854600[939] -1 854300[1464] -1 -2  SUtility:2403
672942[1674] -1 -2  SUtility:1674
851326[1046] -1 -2  SUtility:1046
853244[732] 854335[1674] 854345[2093] 854352[1360] 854354[208] 854536[313] -1 -2  SUtility:6380
567404[1046] -1 -2  SUtility:1046
684785[2092] 846391[1151] 851135[1151] -1 684785[2092] 846391[1151] 851135[1151] -1 -2  SUtility:8788
853707[2093] 853730[1570] -1 -2  SUtility:3663
853325[4188] -1 -2  SUtility:4188
853698[837] 853702[523] 853711[1570] 853730[1570] 854118[1360] -1 -2  SUtility:5860
567333[837] 854262[837] -1 -2  SUtility:1674
821309[3350] 844441[4188] 850932[4397] 854262[837] -1 -2  SUtility:12772
657676[2512] 846397[1150] -1 -2  SUtility:3662
821309[3350] -1 -2  SUtility:3350
853130[1779] 853735[1360] 854527[1046] -1 -2  SUtility:4185
853160[784] -1 -2  SUtility:784
854722[627] -1 -2  SUtility:627
854352[1360] -1 853113[732] -1 -2  SUtility:2092
567215[941] 567329[837] -1 854358[1360] -1 -2  SUtility:3138
853767[1046] 854515[732] 854517[1360] 854527[1046] -1 -2  SUtility:4184
854358[1360] -1 -2  SUtility:1360
526083[626] 832332[310] 832349[310] 832351[310] 832435[510] 832437[510] 832439[510] 853113[732] 854300[732] 854354[208] 854536[313] 854579[313] -1 -2  SUtility:5384
851155[3350] -1 -2  SUtility:3350
851555[20839] -1 -2  SUtility:20839
650508[73199] -1 -2  SUtility:73199
827022[5549] -1 -2  SUtility:5549
853162[1151] -1 -2  SUtility:1151
684115[2617] 854080[1884] 854210[2092] 854343[2617] -1 -2  SUtility:9210
851120[7329] -1 -2  SUtility:7329
684093[1046] -1 -2  SUtility:1046
854178[2823] -1 -2  SUtility:2823
854080[1884] 854343[2617] -1 -2  SUtility:4501
687475[2093] -1 -2  SUtility:2093
851011[1151] 854300[732] 854534[1570] 854579[313] 854585[261] -1 854579[313] -1 851011[1151] 854300[732] 854534[1570] 854585[261] -1 -2  SUtility:8054
567329[837] 853848[1360] -1 567215[941] -1 -2  SUtility:3138
567215[941] 567329[837] 853722[418] 854819[523] -1 -2  SUtility:2719
709662[1570] 710088[1465] 743367[1989] 838094[680] 850743[1989] 851281[418] 853420[2092] -1 -2  SUtility:10203
853077[10992] -1 853077[10992] -1 -2  SUtility:21984
854356[416] 854532[837] 854819[523] -1 -2  SUtility:1776
853424[3141] 853454[1884] -1 -2  SUtility:5025
551315[4884] 856330[3978] -1 -2  SUtility:8862
849807[7538] -1 -2  SUtility:7538
828970[6596] -1 -2  SUtility:6596
717760[9214] 857204[9424] -1 -2  SUtility:18638
852978[2617] 853435[1046] 853722[418] 853930[627] 854354[208] 854495[627] 854545[523] -1 -2  SUtility:6066
854223[1256] 854350[2093] -1 854583[1256] -1 -2  SUtility:4605
530705[12462] 846029[554] 850304[554] -1 -2  SUtility:13570
854345[20930] -1 -2  SUtility:20930
567215[941] 684785[1046] 853732[1046] 854264[837] -1 -2  SUtility:3870
694156[418] 854298[732] 854538[2092] 854581[941] 854600[313] -1 -2  SUtility:4496
695525[1674] 853244[732] 854352[1360] 854354[208] 854536[313] -1 -2  SUtility:4287
850291[345] -1 -2  SUtility:345
854532[1674] -1 -2  SUtility:1674
828882[10471] -1 -2  SUtility:10471
748310[2303] -1 -2  SUtility:2303
702730[98332] -1 546022[31311] -1 -2  SUtility:129643
684762[1046] 684785[1046] -1 854352[1360] -1 -2  SUtility:3452
510445[8377] -1 854682[523] -1 -2  SUtility:8900
854230[5235] -1 -2  SUtility:5235
716982[6910] -1 -2  SUtility:6910
852980[732] 853077[3664] 853085[313] -1 -2  SUtility:4709
850945[732] 853762[5235] -1 -2  SUtility:5967
850945[732] 850947[1046] 853102[2720] -1 -2  SUtility:4498
687475[2093] 687845[1046] -1 -2  SUtility:3139
855198[2093] -1 -2  SUtility:2093
845131[680] -1 -2  SUtility:680
743367[1989] 853248[837] -1 -2  SUtility:2826
601197[22934] -1 -2  SUtility:22934
536197[3141] 687742[7329] 717625[2931] 846119[889] 859681[2617] -1 -2  SUtility:16907
854159[2093] -1 -2  SUtility:2093
854551[1570] -1 -2  SUtility:1570
850435[7643] 850567[4502] -1 -2  SUtility:12145
854223[3768] -1 854223[3768] -1 -2  SUtility:7536
714586[7853] -1 -2  SUtility:7853
849807[3769] -1 849807[3769] -1 -2  SUtility:7538
853848[1360] 854264[837] 854268[941] -1 -2  SUtility:3138
832154[1674] -1 -2  SUtility:1674
853767[1046] -1 668791[556] 717562[1046] 837232[1570] 850387[627] 850739[626] 851236[554] 853702[523] 853713[837] 855500[183] 856173[89] 856227[261] -1 -2  SUtility:7918
854335[837] -1 854335[837] -1 -2  SUtility:1674
853102[2720] -1 -2  SUtility:2720
853072[15603] -1 -2  SUtility:15603
717063[1674] -1 -2  SUtility:1674
853454[1884] 854298[1464] 854853[2093] -1 -2  SUtility:5441
854795[3141] 864880[1046] -1 -2  SUtility:4187
854358[1360] -1 684762[1046] -1 -2  SUtility:2406
854497[627] 854512[1046] -1 -2  SUtility:1673
853728[1360] 853732[1046] 853735[1360] 854504[523] 854538[1046] -1 -2  SUtility:5335
567329[837] -1 567215[941] -1 -2  SUtility:1778
684715[1884] -1 -2  SUtility:1884
853094[4188] -1 -2  SUtility:4188
567215[941] 567327[941] 567329[837] 567333[837] 764260[732] 764748[1046] 854358[1360] -1 -2  SUtility:6694
854230[10470] -1 -2  SUtility:10470
846067[1151] -1 -2  SUtility:1151
567215[941] 567329[837] 853735[1360] 853930[627] 854080[1884] 854223[3768] 854296[3141] 854309[523] 854311[627] -1 854358[1360] 854495[627] -1 -2  SUtility:15695
716118[2302] 768762[618] -1 -2  SUtility:2920
854536[313] -1 684710[837] 684762[1046] 853113[732] 853244[732] 854300[732] 854352[1360] 854579[313] -1 -2  SUtility:6065
569729[1360] 684115[2617] 717061[1674] 717063[1674] 854551[1570] -1 -2  SUtility:8895
567215[941] 567329[1674] 853435[1046] 853848[1360] 853852[313] 853994[1254] 854358[1360] 854549[523] -1 567215[941] 853435[1046] 853848[1360] 853852[313] 853994[1254] 854358[1360] 854549[523] -1 -2  SUtility:15268
853113[732] 853244[732] 854352[1360] 854354[208] 854536[313] 854577[1570] -1 -2  SUtility:4915
853321[6282] -1 -2  SUtility:6282
582942[5235] 835004[7224] 853244[732] 853930[627] 854352[1360] 854356[208] -1 -2  SUtility:15386
846367[1569] -1 846367[1569] -1 -2  SUtility:3138
567327[941] 567333[1674] 854358[1360] -1 -2  SUtility:3975
853113[732] 854300[732] 854352[1360] -1 -2  SUtility:2824
853244[732] 854230[5235] 854536[313] 854579[313] 854735[627] -1 -2  SUtility:7220
835000[9424] -1 -2  SUtility:9424
554862[2093] 691537[1674] 854155[2093] -1 -2  SUtility:5860
853244[732] 854515[732] 854517[1360] 854536[313] -1 -2  SUtility:3137
849001[554] 850739[313] 851236[554] 854300[732] 854577[1570] 854585[261] 854857[418] -1 -2  SUtility:4402
578645[26075] -1 -2  SUtility:26075
508287[1046] -1 -2  SUtility:1046
853244[732] 854352[1360] 854536[313] -1 -2  SUtility:2405
839913[3350] -1 -2  SUtility:3350
712237[7853] 848307[1674] -1 -2  SUtility:9527
854262[837] -1 -2  SUtility:837
515883[22934] 699044[1884] -1 -2  SUtility:24818
540127[2092] 845579[3978] 850949[2720] -1 -2  SUtility:8790
687475[2093] 687685[2512] 854819[523] 854853[2093] -1 -2  SUtility:7221
716660[1465] -1 -2  SUtility:1465
695210[680] 744537[1360] 832156[1151] -1 849245[418] -1 -2  SUtility:3609
764414[1674] 852980[1464] 854300[1464] 854579[626] 854733[1882] 854802[1882] 854823[2092] 854857[836] 855153[1464] 861455[1882] -1 -2  SUtility:15266
853632[10460] -1 853632[10460] -1 -2  SUtility:20920
853632[10460] -1 853632[10460] -1 -2  SUtility:20920
700000[9424] -1 -2  SUtility:9424
851326[2092] -1 -2  SUtility:2092
854298[732] 854504[523] -1 -2  SUtility:1255
854577[1570] -1 -2  SUtility:1570
842735[4711] -1 -2  SUtility:4711
602705[6073] 663228[7329] 850790[523] 853728[1360] 853735[2720] 854600[939] -1 602705[6073] 663228[7329] 850790[523] 853728[1360] 854600[939] -1 -2  SUtility:35168
