850743[1989] -1 -2  SUtility:1989
 10311[1] -1 -2  SUtility:1
 1126[14] -1 -2  SUtility:14
708372[1046] -1 -2  SUtility:1046
853105[1046] -1 -2  SUtility:1046
710129[5759] -1 -2  SUtility:5759
685049[313] 716671[418] 716746[523] 851028[1046] 851080[627] 851161[627] -1 -2  SUtility:3554
1232[2] -1 266[4] -1 197[6] -1 160[24] -1 5511[6] -1 5574[3] -1 935[2] -1 318[6] -1 5575[2] -1 3[4] -1 5576[12] -1 18[4] -1 8[8] -1 5577[10] -1 18[5] -1 5578[4] -1 13[5] -1 1366[12] -1 39[5] -1 5511[3] -1 5579[8] -1 18[3] -1 8[3] -1 4152[12] -1 14[4] -1 507[4] -1 103[2] -1 8[1] -1 5577[2] -1 18[2] -1 5580[2] -1 212[3] -1 4152[8] -1 39[6] -1 3736[1] -1 318[3] -1 8[3] -1 5581[8] -1 47[3] -1 18[2] -1 8[8] -1 72[5] -1 4618[8] -1 96[1] -1 1657[5] -1 75[5] -1 632[2] -1 4405[15] -1 -2  SUtility:256
 12459[6] -1 12671[1] -1 12687[6] -1 12835[2] -1 12847[6] -1 12851[24] -1 -2  SUtility:45
743512[8368] -1 -2  SUtility:8368
 12483[7] -1 12487[14] -1 -2  SUtility:21
 12411[10] -1 -2  SUtility:10
853096[5235] -1 -2  SUtility:5235
821277[6276] 821292[1254] -1 821277[6276] -1 -2  SUtility:13806
 12403[6] -1 -2  SUtility:6
 10295[50] -1 10315[9] -1 12663[4] -1 12779[18] -1 12895[10] -1 48707[10] -1 -2  SUtility:101
821277[2092] 833800[25028] -1 -2  SUtility:27120
 12355[7] -1 12663[6] -1 12751[2] -1 18863[12] -1 -2  SUtility:27
584907[4711] -1 -2  SUtility:4711
687985[3141] -1 -2  SUtility:3141
676306[1570] 677615[1046] 846404[523] 850387[837] 850743[1884] 850936[1046] -1 -2  SUtility:6906
709975[2303] -1 -2  SUtility:2303
 12551[3] -1 12559[21] -1 -2  SUtility:24
651430[1046] -1 -2  SUtility:1046
845973[732] 853156[626] -1 -2  SUtility:1358
 33429[42] -1 33437[16] -1 33441[49] -1 33445[21] -1 -2  SUtility:128
774674[5022] 853102[2720] 854699[1464] 854767[523] -1 -2  SUtility:9729
853925[418] -1 -2  SUtility:418
 11[4] -1 6[30] -1 5413[7] -1 -2  SUtility:41
516014[4188] 853767[1046] 854579[313] -1 -2  SUtility:5547
 12571[9] -1 12695[6] -1 12703[4] -1 -2  SUtility:19
 12819[6] -1 -2  SUtility:6
700885[3664] -1 -2  SUtility:3664
819490[5235] -1 -2  SUtility:5235
684115[2617] -1 -2  SUtility:2617
853075[1256] 853107[1465] -1 -2  SUtility:2721
819742[1151] 826610[732] 834873[4188] 834877[732] -1 -2  SUtility:6803
 10311[7] -1 -2  SUtility:7
 10315[4] -1 -2  SUtility:4
714665[1570] -1 -2  SUtility:1570
848757[732] 854065[1046] 854313[2617] 855198[2093] -1 -2  SUtility:6488
 12299[24] -1 12439[2] -1 -2  SUtility:26
 11[2] -1 6[50] -1 4082[6] -1 205[27] -1 134[20] -1 -2  SUtility:105
716746[523] 851161[627] -1 -2  SUtility:1150
310[1] -1 234[36] -1 40[6] -1 19[6] -1 176[2] -1 8[15] -1 389[1] -1 18[4] -1 26[8] -1 89[2] -1 7273[16] -1 3378[4] -1 265[4] -1 147[18] -1 564[8] -1 1011[2] -1 29[16] -1 8[9] -1 8532[8] -1 17[4] -1 212[1] -1 23[16] -1 101[2] -1 8[4] -1 2361[5] -1 18[3] -1 8[1] -1 3545[10] -1 1014[3] -1 3169[4] -1 826[1] -1 7270[6] -1 272[3] -1 8[3] -1 2454[6] -1 179[4] -1 -2  SUtility:242
821307[396] 821309[3141] 821341[4188] -1 -2  SUtility:7725
821285[2092] -1 -2  SUtility:2092
821300[732] 826925[837] 827000[418] 827005[627] 834865[523] -1 -2  SUtility:3137
849327[9947] -1 -2  SUtility:9947
 12483[1] -1 -2  SUtility:1
844297[732] -1 -2  SUtility:732
852978[2617] -1 -2  SUtility:2617
 48659[9] -1 48667[5] -1 -2  SUtility:14
819721[1151] 853767[1046] 853992[1254] -1 -2  SUtility:3451
854159[2093] -1 -2  SUtility:2093
690995[3559] -1 -2  SUtility:3559
536440[11414] 600989[6282] 705155[1752] -1 -2  SUtility:19448
821302[9420] -1 -2  SUtility:9420
36[2] -1 21[3] -1 29[1] -1 265[2] -1 231[8] -1 2448[2] -1 234[9] -1 30[9] -1 810[3] -1 395[15] -1 122[8] -1 147[5] -1 14[4] -1 21[4] -1 979[1] -1 1414[2] -1 63[3] -1 4045[4] -1 92[5] -1 4046[5] -1 30[4] -1 14[1] -1 858[4] -1 52[8] -1 30[3] -1 17[6] -1 71[2] -1 290[4] -1 230[4] -1 30[4] -1 75[3] -1 52[3] -1 122[4] -1 147[1] -1 39[12] -1 29[6] -1 8[16] -1 4086[4] -1 1309[2] -1 292[9] -1 857[5] -1 18[15] -1 8[1] -1 5242[5] -1 758[1] -1 74[10] -1 40[4] -1 2221[10] -1 14[6] -1 8[15] -1 188[2] -1 186[4] -1 -2  SUtility:273
854735[627] -1 -2  SUtility:627
849807[3769] -1 849807[3769] -1 -2  SUtility:7538
858689[1570] 859117[1046] -1 858631[1360] -1 -2  SUtility:3976
684115[2617] 846378[7643] -1 -2  SUtility:10260
 34897[5] -1 -2  SUtility:5
 18543[6] -1 18707[6] -1 18731[2] -1 -2  SUtility:14
828970[6282] -1 -2  SUtility:6282
 12663[10] -1 -2  SUtility:10
 11[6] -1 6[50] -1 3[8] -1 -2  SUtility:64
 27[24] -1 8993[24] -1 3[8] -1 1772[3] -1 7[15] -1 896[21] -1 897[12] -1 -2  SUtility:107
685049[313] 716714[523] 851080[627] 851161[627] 851750[627] 853225[627] 853237[523] 853242[418] -1 -2  SUtility:4285
 12351[30] -1 -2  SUtility:30
2[50] -1 3[6] -1 9[10] -1 13[20] -1 24[6] -1 28[56] -1 35[12] -1 36[12] -1 39[27] -1 41[18] -1 52[8] -1 58[8] -1 59[1] -1 63[12] -1 73[15] -1 83[15] -1 85[12] -1 88[14] -1 90[7] -1 93[70] -1 104[10] -1 112[16] -1 119[24] -2 SUtility:429
 12823[9] -1 -2  SUtility:9
556728[1360] 854210[1046] 854257[1046] -1 -2  SUtility:3452
103[2] -1 1138[6] -1 18[2] -1 3364[1] -1 3[8] -1 1204[12] -1 17[4] -1 40[4] -1 6115[12] -1 292[20] -1 662[1] -1 6116[2] -1 161[9] -1 54[12] -1 696[10] -1 14[2] -1 272[5] -1 54[5] -1 4214[4] -1 40[8] -1 1868[2] -1 18[1] -1 54[12] -1 145[4] -1 852[5] -1 21[3] -1 8[2] -1 977[4] -1 322[15] -1 8[3] -1 2121[4] -1 18[1] -1 2092[10] -1 29[3] -1 476[5] -1 40[1] -1 19[2] -1 5876[12] -1 6117[3] -1 307[5] -1 591[6] -1 2721[2] -1 103[4] -1 8[1] -1 1132[5] -1 -2  SUtility:244
 10861[18] -1 -2  SUtility:18
851155[3141] -1 851155[3141] -1 -2  SUtility:6282
821277[6276] -1 -2  SUtility:6276
717284[18745] -1 -2  SUtility:18745
853321[12564] 853325[8376] -1 -2  SUtility:20940
853100[3348] -1 -2  SUtility:3348
 12751[5] -1 -2  SUtility:5
691537[1883] -1 691537[1883] -1 -2  SUtility:3766
 12559[7] -1 -2  SUtility:7
744258[10471] -1 -2  SUtility:10471
595150[2092] 850758[1570] -1 -2  SUtility:3662
 12431[16] -1 12751[7] -1 12895[18] -1 18863[4] -1 -2  SUtility:45
850947[1569] 853420[1046] -1 -2  SUtility:2615
612738[627] 690121[627] 701307[4188] -1 612738[627] 690121[627] 701307[4188] -1 612738[627] 690121[627] 701307[4188] -1 612738[627] 690121[627] 701307[4188] -1 612738[627] 690121[627] 701307[4188] -1 -2  SUtility:27210
696824[26075] -1 -2  SUtility:26075
853094[4188] -1 -2  SUtility:4188
853132[523] 853225[627] 853237[523] 853242[418] -1 -2  SUtility:2091
551607[627] 717085[3768] -1 -2  SUtility:4395
753505[1151] -1 -2  SUtility:1151
834995[3874] -1 -2  SUtility:3874
531543[4921] -1 -2  SUtility:4921
853767[1046] 854118[1360] -1 -2  SUtility:2406
553810[626] 844342[626] 851581[1046] 851748[627] 853135[418] 853190[523] 853195[523] 853225[1254] 853242[418] -1 -2  SUtility:6061
587712[523] 826610[732] 834880[732] -1 -2  SUtility:1987
716581[627] -1 -2  SUtility:627
712235[11414] -1 -2  SUtility:11414
657451[2617] -1 -2  SUtility:2617
2[35] -1 3[1] -1 11[24] -1 15[2] -1 24[14] -1 28[35] -1 34[40] -1 37[1] -1 39[3] -1 45[28] -1 53[14] -1 54[4] -1 60[4] -1 64[36] -1 67[9] -1 76[4] -1 85[20] -1 86[1] -1 90[1] -1 94[18] -1 98[27] -1 107[40] -1 114[21] -2 SUtility:382
821305[6276] -1 -2  SUtility:6276
850702[1570] -1 -2  SUtility:1570
840775[3348] -1 -2  SUtility:3348
 33437[32] -1 46289[12] -1 -2  SUtility:44
853122[10471] -1 -2  SUtility:10471
 10295[20] -1 12735[50] -1 12763[18] -1 34897[7] -1 -2  SUtility:95
 12591[7] -1 -2  SUtility:7
852987[1046] -1 -2  SUtility:1046
1[20] -1 3[5] -1 9[9] -1 17[8] -1 24[12] -1 29[8] -1 34[5] -1 36[6] -1 38[2] -1 48[4] -1 53[14] -1 58[9] -1 61[25] -1 66[45] -1 69[9] -1 77[50] -1 85[16] -1 86[5] -1 90[7] -1 94[18] -1 102[48] -1 110[20] -1 117[25] -2 SUtility:370
853248[837] -1 -2  SUtility:837
 145[40] -1 11[2] -1 6[45] -1 9631[1] -1 3[2] -1 -2  SUtility:90
551626[9424] 844439[2093] 848926[449] -1 -2  SUtility:11966
829006[18319] 829042[5235] -1 714880[10471] -1 -2  SUtility:34025
639500[5234] 717273[6282] 835287[26075] 857830[13509] -1 -2  SUtility:51100
516187[52255] -1 -2  SUtility:52255
848757[732] 849325[1360] 854032[837] -1 -2  SUtility:2929
534588[7852] 544904[3664] -1 -2  SUtility:11516
851290[1674] 852982[418] -1 -2  SUtility:2092
853096[5235] -1 -2  SUtility:5235
 12611[27] -1 -2  SUtility:27
716975[1988] -1 -2  SUtility:1988
 246[42] -1 807[18] -1 -2  SUtility:60
553762[2092] -1 -2  SUtility:2092
533026[6276] 551630[3141] 680718[1570] -1 -2  SUtility:10987
832139[12564] -1 832139[12564] -1 -2  SUtility:25128
854707[15603] 854733[941] 854823[1046] 854836[261] 854840[523] -1 -2  SUtility:18374
680371[20942] -1 -2  SUtility:20942
 12895[12] -1 -2  SUtility:12
587547[16650] -1 -2  SUtility:16650
706216[2722] 850947[1046] 853321[6282] 853420[2092] 853426[1464] -1 -2  SUtility:13606
1559[4] -1 14[1] -1 45[15] -1 23[1] -1 8754[8] -1 124[12] -1 209[5] -1 29[15] -1 124[8] -1 243[4] -1 1791[8] -1 18[8] -1 8755[5] -1 14[5] -1 7314[2] -1 21[4] -1 4160[4] -1 18[6] -1 8[4] -1 7297[2] -1 18[2] -1 7227[1] -1 14[3] -1 8[12] -1 4747[3] -1 7309[2] -1 580[25] -1 571[2] -1 29[24] -1 1360[4] -1 71[10] -1 209[21] -1 890[5] -1 1329[3] -1 2445[5] -1 8[8] -1 8756[4] -1 8757[3] -1 18[28] -1 8[2] -1 3832[1] -1 12[8] -1 45[4] -1 163[4] -1 2280[6] -1 18[2] -1 888[1] -1 -2  SUtility:314
853085[313] 853094[4188] 853096[5235] 853105[1046] 853210[418] 853225[627] 853248[837] -1 -2  SUtility:12664
1[8] -1 4[25] -1 11[30] -1 14[18] -1 24[12] -1 28[63] -1 34[50] -1 36[10] -1 38[4] -1 44[5] -1 52[9] -1 58[3] -1 61[25] -1 65[15] -1 67[30] -1 82[30] -1 85[20] -1 86[4] -1 90[10] -1 94[24] -1 102[42] -1 110[45] -1 116[72] -2 SUtility:554
 18815[3] -1 48667[6] -1 -2  SUtility:9
821277[6594] -1 -2  SUtility:6594
 10335[10] -1 12495[45] -1 12691[8] -1 12695[27] -1 32209[40] -1 32221[16] -1 33433[35] -1 33437[4] -1 33453[9] -1 33465[10] -1 34901[27] -1 46289[6] -1 -2  SUtility:237
595139[4606] -1 -2  SUtility:4606
652927[7643] -1 -2  SUtility:7643
 12579[40] -1 -2  SUtility:40
 12559[70] -1 -2  SUtility:70
853730[1570] -1 -2  SUtility:1570
696492[16022] -1 -2  SUtility:16022
 12327[32] -1 -2  SUtility:32
849132[9947] -1 -2  SUtility:9947
509795[4083] -1 -2  SUtility:4083
819779[1151] 820769[627] 834869[1151] 835544[522] 837922[1152] 849057[837] 855331[99] 855442[158] 861640[141] 861657[687] 861676[135] 861734[83] -1 -2  SUtility:6743
640015[3350] -1 640015[3350] -1 640015[3350] -1 640015[3350] -1 -2  SUtility:13400
839313[4188] -1 -2  SUtility:4188
 12675[28] -1 12847[2] -1 18487[54] -1 18523[10] -1 18547[28] -1 18587[27] -1 18671[12] -1 47949[18] -1 -2  SUtility:179
567327[941] 714755[941] 850711[1151] 857596[836] -1 -2  SUtility:3869
820383[3664] -1 -2  SUtility:3664
688610[2303] -1 -2  SUtility:2303
850945[732] 853420[1046] 853465[752] -1 -2  SUtility:2530
516790[10044] -1 -2  SUtility:10044
 12323[32] -1 -2  SUtility:32
 34905[7] -1 -2  SUtility:7
853728[1360] 853735[1360] -1 -2  SUtility:2720
1[1] -1 1[2] -1 1[5] -1 907[4] -1 40[4] -1 19[10] -1 290[6] -1 5206[1] -1 3[7] -1 8[4] -1 188[10] -1 92[20] -1 122[2] -1 187[6] -1 2212[25] -1 40[5] -1 1116[6] -1 1135[2] -1 3[12] -1 263[20] -1 265[4] -1 17[4] -1 52[15] -1 3442[5] -1 316[4] -1 837[2] -1 18[4] -1 3389[4] -1 71[4] -1 2738[9] -1 30[3] -1 436[2] -1 212[1] -1 19[4] -1 20[15] -1 175[4] -1 63[5] -1 784[3] -1 21[15] -1 8[4] -1 126[5] -1 1757[5] -1 31[15] -1 290[1] -1 1357[12] -1 3[1] -1 3734[25] -1 71[3] -1 3454[1] -1 263[8] -1 -2  SUtility:339
556212[1046] -1 -2  SUtility:1046
851326[1046] 853094[4188] -1 851326[1046] 853094[4188] -1 -2  SUtility:10468
839313[4188] -1 -2  SUtility:4188
853152[1046] 853330[627] -1 853360[2093] -1 -2  SUtility:3766
853282[4397] -1 -2  SUtility:4397
843670[837] -1 -2  SUtility:837
 12607[3] -1 12611[24] -1 12615[60] -1 12779[4] -1 12835[10] -1 -2  SUtility:101
229[8] -1 175[3] -1 63[3] -1 517[15] -1 40[18] -1 19[5] -1 29[8] -1 810[3] -1 225[15] -1 19[8] -1 6403[4] -1 586[2] -1 18[2] -1 122[4] -1 520[2] -1 299[3] -1 40[12] -1 3002[3] -1 1878[12] -1 6404[12] -1 14[6] -1 6405[4] -1 18[10] -1 122[2] -1 319[10] -1 -2  SUtility:174
572448[1674] 716746[554] 851073[292] 851080[680] 851234[994] 854300[732] 854579[313] -1 -2  SUtility:5239
821313[3978] -1 -2  SUtility:3978
821401[1464] 826908[1674] -1 -2  SUtility:3138
 34885[8] -1 34893[6] -1 34897[1] -1 -2  SUtility:15
558704[8375] -1 -2  SUtility:8375
821302[1570] 827020[4397] -1 -2  SUtility:5967
853102[2720] 854827[1046] 854840[523] 854842[261] 855016[1046] 864880[1046] -1 -2  SUtility:6642
844396[680] 850942[941] 850945[732] 853420[2092] -1 -2  SUtility:4445
853072[15603] -1 -2  SUtility:15603
 12895[14] -1 12899[12] -1 -2  SUtility:26
 12627[2] -1 -2  SUtility:2
691250[2083] 848688[836] 853381[626] 853700[837] 853767[1046] 854180[1254] 854849[1517] -1 -2  SUtility:8199
856315[3346] -1 -2  SUtility:3346
 10295[20] -1 12895[4] -1 -2  SUtility:24
821277[6276] 821285[2092] -1 -2  SUtility:8368
 18879[16] -1 -2  SUtility:16
821305[2092] -1 -2  SUtility:2092
 12471[3] -1 12647[4] -1 12659[8] -1 -2  SUtility:15
848658[1151] 853698[837] 853730[1570] -1 -2  SUtility:3558
839911[6596] -1 -2  SUtility:6596
714755[941] -1 854823[1046] -1 -2  SUtility:1987
1[10] -1 6[12] -1 9[2] -1 16[10] -1 23[50] -1 29[40] -1 34[45] -1 36[16] -1 39[15] -1 43[28] -1 53[8] -1 56[48] -1 59[3] -1 64[36] -1 67[12] -1 76[16] -1 85[12] -1 86[1] -1 90[7] -1 93[7] -1 101[6] -1 107[40] -1 113[6] -2 SUtility:430
 35153[30] -1 -2  SUtility:30
684762[1046] -1 -2  SUtility:1046
853420[2092] -1 -2  SUtility:2092
851290[3556] -1 -2  SUtility:3556
 11[6] -1 6[15] -1 3[9] -1 3925[21] -1 -2  SUtility:51
853379[3130] 853417[626] -1 -2  SUtility:3756
 18447[8] -1 18547[49] -1 -2  SUtility:57
 3181[20] -1 6[5] -1 3[1] -1 32[9] -1 -2  SUtility:35
851742[1360] -1 845962[994] 853128[1674] -1 -2  SUtility:4028
 12735[20] -1 12743[2] -1 -2  SUtility:22
716982[6594] -1 -2  SUtility:6594
 12875[28] -1 -2  SUtility:28
718220[2092] 819547[418] -1 -2  SUtility:2510
844351[2093] -1 -2  SUtility:2093
 10295[20] -1 10311[5] -1 10315[10] -1 -2  SUtility:35
 6[5] -1 257[8] -1 3[1] -1 -2  SUtility:14
853072[15603] -1 853072[15603] -1 -2  SUtility:31206
853081[1569] 854497[1254] 854767[1569] -1 -2  SUtility:4392
853122[10471] -1 -2  SUtility:10471
834877[1464] 834880[732] -1 -2  SUtility:2196
857204[18848] -1 -2  SUtility:18848
1[14] -1 3[8] -1 9[8] -1 17[4] -1 24[6] -1 29[24] -1 34[45] -1 36[20] -1 38[7] -1 48[2] -1 53[12] -1 58[8] -1 59[8] -1 63[42] -1 67[6] -1 77[10] -1 85[14] -1 86[7] -1 90[5] -1 94[24] -1 102[30] -1 110[50] -1 116[72] -2 SUtility:426
 32213[30] -1 -2  SUtility:30
 12451[6] -1 -2  SUtility:6
644842[38642] -1 -2  SUtility:38642
697533[2093] 743367[1989] 854178[941] 854560[418] 859246[2093] -1 -2  SUtility:7534
820192[1570] 826912[523] 828987[313] -1 -2  SUtility:2406
556212[523] 854840[1046] 854853[2093] 864880[1046] -1 -2  SUtility:4708
853102[5440] 854782[3764] 854840[523] 854842[783] -1 -2  SUtility:10510
821315[5235] -1 -2  SUtility:5235
853173[8377] -1 -2  SUtility:8377
557510[1779] -1 -2  SUtility:1779
 10295[15] -1 10311[6] -1 -2  SUtility:21
854345[4186] -1 -2  SUtility:4186
819577[680] 850739[313] 853113[732] 853244[732] 854352[1360] 854536[313] 854577[1570] 854579[313] -1 -2  SUtility:6013
854823[2092] -1 -2  SUtility:2092
 12659[40] -1 -2  SUtility:40
861895[5235] -1 -2  SUtility:5235
846391[2092] -1 -2  SUtility:2092
853413[795] 853700[837] 853722[418] -1 -2  SUtility:2050
820805[523] -1 -2  SUtility:523
821309[3141] -1 -2  SUtility:3141
 12679[20] -1 12691[6] -1 -2  SUtility:26
684093[1046] 849350[1046] -1 -2  SUtility:2092
840762[29217] -1 -2  SUtility:29217
 18599[2] -1 -2  SUtility:2
 12427[35] -1 -2  SUtility:35
 12819[5] -1 12831[18] -1 12895[14] -1 46289[20] -1 -2  SUtility:57
 10315[1] -1 10331[3] -1 10335[7] -1 10339[6] -1 12483[1] -1 -2  SUtility:18
846453[2300] -1 -2  SUtility:2300
706441[2720] 820225[4184] 834865[2092] -1 -2  SUtility:8996
 4[8] -1 6[30] -1 3[2] -1 -2  SUtility:40
859242[19792] -1 -2  SUtility:19792
821315[15705] -1 821315[15705] -1 -2  SUtility:31410
 11[5] -1 6[15] -1 55[60] -1 632[10] -1 9618[14] -1 -2  SUtility:104
851150[3141] 851294[624] -1 -2  SUtility:3765
714637[10365] -1 -2  SUtility:10365
 33449[12] -1 -2  SUtility:12
 10315[1] -1 10327[3] -1 10335[9] -1 12459[14] -1 12679[15] -1 12683[4] -1 12687[18] -1 12691[14] -1 12827[20] -1 12831[12] -1 12843[12] -1 12855[18] -1 33449[24] -1 -2  SUtility:164
586711[4710] -1 -2  SUtility:4710
853321[12564] 853325[8376] -1 -2  SUtility:20940
821410[627] 834877[732] -1 -2  SUtility:1359
641885[2617] -1 -2  SUtility:2617
828959[2617] 834869[1046] -1 -2  SUtility:3663
 12895[16] -1 32217[5] -1 -2  SUtility:21
 11[2] -1 6[50] -1 -2  SUtility:52
 34889[12] -1 34921[2] -1 -2  SUtility:14
829079[8376] -1 -2  SUtility:8376
 12483[1] -1 -2  SUtility:1
 12615[12] -1 12751[2] -1 -2  SUtility:14
552119[2931] 552430[627] 552445[523] 714880[10471] -1 -2  SUtility:14552
641371[1151] -1 -2  SUtility:1151
553580[4188] -1 -2  SUtility:4188
 11[1] -1 3[1] -1 2303[20] -1 -2  SUtility:22
564380[732] 851290[837] -1 -2  SUtility:1569
851161[627] 851163[627] -1 -2  SUtility:1254
744693[523] 761317[1778] 821407[732] 826610[732] 827007[837] 828987[313] 829396[523] 834877[732] 834880[732] -1 -2  SUtility:6902
821272[418] 821298[627] -1 -2  SUtility:1045
709582[10471] -1 -2  SUtility:10471
838863[3036] 839643[3874] -1 -2  SUtility:6910
1[10] -1 3[9] -1 10[20] -1 16[35] -1 24[10] -1 29[16] -1 34[25] -1 36[6] -1 39[3] -1 45[21] -1 52[2] -1 56[36] -1 61[35] -1 66[35] -1 69[3] -1 80[10] -1 85[8] -1 86[6] -1 90[5] -1 95[28] -1 101[10] -1 110[15] -1 116[8] -2 SUtility:356
 6[5] -1 2917[20] -1 9672[4] -1 9673[70] -1 -2  SUtility:99
851152[3141] -1 -2  SUtility:3141
561438[1570] 581594[1360] 581613[1360] 582370[1360] 717085[2512] 717412[941] -1 -2  SUtility:9103
829004[6282] 829317[4188] -1 -2  SUtility:10470
675888[1046] 675895[1151] 850754[2303] -1 -2  SUtility:4500
 332[30] -1 11[10] -1 -2  SUtility:40
 11[8] -1 27[28] -1 6[35] -1 3[4] -1 49[8] -1 -2  SUtility:83
 12559[14] -1 -2  SUtility:14
718372[2826] 718377[3141] 826715[732] -1 -2  SUtility:6699
 6[5] -1 367[32] -1 -2  SUtility:37
567215[941] 567329[837] -1 -2  SUtility:1778
848864[3141] -1 -2  SUtility:3141
850771[1989] -1 -2  SUtility:1989
2[20] -1 3[8] -1 10[18] -1 17[18] -1 23[5] -1 28[35] -1 34[50] -1 36[16] -1 39[3] -1 41[21] -1 53[2] -1 56[36] -1 59[6] -1 63[48] -1 68[70] -1 77[50] -1 85[10] -1 86[8] -1 90[10] -1 93[49] -1 99[3] -1 111[7] -1 116[64] -2 SUtility:557
 10299[6] -1 -2  SUtility:6
684762[1046] 684785[1046] 853728[1360] 853735[1360] 854217[732] 855151[523] -1 -2  SUtility:6067
848847[1151] -1 -2  SUtility:1151
 12831[18] -1 12895[16] -1 -2  SUtility:34
643036[2093] -1 -2  SUtility:2093
698577[12462] 698581[11414] -1 -2  SUtility:23876
828970[6282] -1 -2  SUtility:6282
 10331[3] -1 -2  SUtility:3
835287[31206] -1 -2  SUtility:31206
821407[732] 821410[1254] 826610[732] 826936[836] 829392[1674] 829657[523] 834880[732] -1 826992[418] -1 -2  SUtility:6901
853454[3768] -1 -2  SUtility:3768
567215[941] 567329[837] 684785[1046] 853244[732] 854358[1360] -1 -2  SUtility:4916
516768[28260] -1 -2  SUtility:28260
685797[2722] 829032[1151] 829042[5549] 851324[1360] -1 -2  SUtility:10782
821305[6276] -1 -2  SUtility:6276
536440[10471] -1 -2  SUtility:10471
820233[3140] 820261[8794] -1 -2  SUtility:11934
 10295[45] -1 10299[10] -1 10307[6] -1 -2  SUtility:61
 12855[14] -1 34885[32] -1 -2  SUtility:46
 12567[21] -1 18499[24] -1 47257[15] -1 48639[21] -1 -2  SUtility:81
832552[2092] -1 -2  SUtility:2092
853216[8377] 853282[4188] 853347[2191] -1 -2  SUtility:14756
643945[5863] -1 -2  SUtility:5863
838666[20839] -1 -2  SUtility:20839
567333[837] 710101[1674] 833675[1151] 854268[941] 854358[1360] -1 -2  SUtility:5963
587553[4188] -1 -2  SUtility:4188
853102[2720] 854840[523] 854842[261] 855016[1046] -1 -2  SUtility:4550
832387[520] 832390[520] 832394[520] 832396[260] 832531[186] 832535[186] -1 832387[520] 832390[520] 832394[520] 832396[260] 832531[186] 832535[186] -1 -2  SUtility:4384
839313[4188] -1 -2  SUtility:4188
652979[4795] -1 -2  SUtility:4795
 34893[9] -1 -2  SUtility:9
849010[261] 851742[1360] 852987[1046] 853165[1046] -1 -2  SUtility:3713
854495[627] 854545[523] -1 652216[1360] -1 -2  SUtility:2510
 12551[30] -1 -2  SUtility:30
 12767[30] -1 -2  SUtility:30
840766[1570] 840775[1674] -1 -2  SUtility:3244
 6[10] -1 2[12] -1 8064[45] -1 8710[8] -1 3961[25] -1 -2  SUtility:100
850947[2092] 853347[939] 853420[2092] -1 853422[836] -1 -2  SUtility:5959
 12523[28] -1 12531[12] -1 12627[12] -1 12691[4] -1 12695[30] -1 12703[5] -1 32201[25] -1 32213[36] -1 34893[2] -1 -2  SUtility:154
716930[3455] -1 -2  SUtility:3455
853214[7329] -1 -2  SUtility:7329
582502[11414] -1 -2  SUtility:11414
 12567[12] -1 -2  SUtility:12
853250[8377] -1 -2  SUtility:8377
849327[9947] -1 -2  SUtility:9947
840762[29217] -1 -2  SUtility:29217
635530[2617] 636284[2617] 847257[1674] -1 635530[2617] 636284[2617] 847257[1674] -1 -2  SUtility:13816
717260[12462] -1 -2  SUtility:12462
584939[5234] -1 -2  SUtility:5234
 12423[14] -1 12447[35] -1 18487[42] -1 18523[10] -1 -2  SUtility:101
853702[523] 853767[1046] -1 -2  SUtility:1569
706428[837] -1 -2  SUtility:837
848654[1748] 850857[1627] 854965[1816] -1 -2  SUtility:5191
849325[1360] -1 -2  SUtility:1360
832567[1465] 851163[627] -1 -2  SUtility:2092
510445[8377] -1 510445[8377] -1 -2  SUtility:16754
 2[12] -1 3[2] -1 -2  SUtility:14
853214[7329] -1 -2  SUtility:7329
854793[1360] 854840[523] -1 854857[836] -1 -2  SUtility:2719
695478[23030] -1 695478[23030] -1 -2  SUtility:46060
827020[4397] -1 -2  SUtility:4397
853248[837] -1 -2  SUtility:837
584992[13090] 584999[2089] -1 -2  SUtility:15179
594678[17800] -1 -2  SUtility:17800
844398[784] 845583[523] 855183[6910] -1 -2  SUtility:8217
310[15] -1 1416[4] -1 1214[2] -1 17[5] -1 715[6] -1 18[4] -1 135[3] -1 319[4] -1 174[3] -1 2315[10] -1 14[2] -1 616[4] -1 21[3] -1 8[4] -1 65[2] -1 -2  SUtility:71
827011[3141] -1 -2  SUtility:3141
 12403[6] -1 -2  SUtility:6
 12895[10] -1 -2  SUtility:10
706428[837] 848795[2722] 851150[3350] -1 -2  SUtility:6909
 34889[40] -1 34905[3] -1 -2  SUtility:43
838503[18745] -1 -2  SUtility:18745
826610[732] 826921[1254] 826994[1254] -1 -2  SUtility:3240
554510[2303] -1 -2  SUtility:2303
826904[1464] -1 -2  SUtility:1464
577750[30264] -1 -2  SUtility:30264
518652[626] 600837[418] 600841[449] 600847[449] 602470[1565] 704187[418] -1 -2  SUtility:3925
821309[6282] -1 821309[6282] -1 -2  SUtility:12564
850739[1252] 854300[732] 854354[416] 854579[313] -1 -2  SUtility:2713
